Date,portfolio_returns
2015-01-02,0.0037274390721611
2015-01-05,0.0081764337674024
2015-01-06,0.0085754370236451
2015-01-07,0.0064566639469986
2015-01-08,0.0009383328586361
2015-01-09,-0.0008586087167274
2015-01-12,0.0071423838750405
2015-01-13,0.0030983651409829
2015-01-14,0.0057592893853367
2015-01-15,0.0119583595695987
2015-01-16,-0.0020093022470096
2015-01-20,-0.0023415994662631
2015-01-21,-0.0046587195774653
2015-01-22,0.0034148666023466
2015-01-23,0.0035299766105546
2015-01-26,-0.002585691286329
2015-01-27,0.0024651704907491
2015-01-28,0.0055142601963637
2015-01-29,0.0010672623001749
2015-01-30,-0.0135212752503164
2015-02-02,-0.0033068826286173
2015-02-03,-0.0079771666363712
2015-02-04,0.0006987348039475
2015-02-05,0.0031467345243772
2015-02-06,-0.0188795846840748
2015-02-09,-0.0059786897669265
2015-02-10,0.0041976145421897
2015-02-11,-0.0014925276514541
2015-02-12,-0.0050983308006794
2015-02-13,-0.0086620921426439
2015-02-17,-0.0051493316939821
2015-02-18,0.0077069709130988
2015-02-19,-0.0104487172742511
2015-02-20,0.004908694645902
2015-02-23,0.0072421222629719
2015-02-24,-0.005969184936975
2015-02-25,-0.0024916356412143
2015-02-26,0.0010197781936157
2015-02-27,0.0054025851758483
2015-03-02,-0.0045682291262652
2015-03-03,0.000487432653036
2015-03-04,-0.0045750147416362
2015-03-05,0.0044330610554605
2015-03-06,-0.0132487510201025
2015-03-09,0.0080061389457817
2015-03-10,0.0045715215387416
2015-03-11,-0.0035535326759845
2015-03-12,0.0072696688122238
2015-03-13,-0.0005893675891452
2015-03-16,0.0051604184646484
2015-03-17,-0.0010145197070052
2015-03-18,0.0059608595255499
2015-03-19,0.0009720219286381
2015-03-20,0.0058940410524089
2015-03-23,0.0033228367570565
2015-03-24,-0.0054879851437278
2015-03-25,-0.0035331045996184
2015-03-26,-0.0030701722467185
2015-03-27,0.002803068315073
2015-03-30,0.002779356535264
2015-03-31,-0.0009815891263707
2015-04-01,0.0003731815935882
2015-04-02,0.0002139593052889
2015-04-06,0.0026730259873607
2015-04-07,-0.005590795702841
2015-04-08,-0.0012730022107335
2015-04-09,-0.0099336610331841
2015-04-10,0.001181851577335
2015-04-13,-0.0061680270007342
2015-04-14,-0.0002748154604721
2015-04-15,-0.0127605411236318
2015-04-16,1.0122593508831053e-07
2015-04-17,0.0014092314270137
2015-04-20,0.0022944099321435
2015-04-21,0.0025234772529409
2015-04-22,-0.0021033970935692
2015-04-23,0.0039373962129842
2015-04-24,0.0086737023990802
2015-04-27,-0.0055641134352609
2015-04-28,-0.0014238509883728
2015-04-29,-0.0114129183073229
2015-04-30,-0.0059343446155525
2015-05-01,0.0012022455523108
2015-05-04,-0.00154914771662
2015-05-05,-0.0060927268201445
2015-05-06,0.0007760511059205
2015-05-07,0.0074767876695871
2015-05-08,0.0001708687081802
2015-05-11,-0.0039321690716265
2015-05-12,0.0009654716267783
2015-05-13,-0.0049526528886558
2015-05-14,0.006475493489011
2015-05-15,0.0046779490618854
2015-05-18,-0.0019388111567667
2015-05-19,0.0016623587806963
2015-05-20,0.0011823266226174
2015-05-21,-0.0053480304436601
2015-05-22,-0.0004423675578155
2015-05-26,-0.0018765887069864
2015-05-27,0.0012131995226806
2015-05-28,0.003743285107375
2015-05-29,-0.0005062746385954
2015-06-01,0.0033448138095341
2015-06-02,-0.0093081970879369
2015-06-03,-0.0070255360573083
2015-06-04,0.0039286243398036
2015-06-05,-0.0127930433693606
2015-06-08,0.0039320681680066
2015-06-09,-0.0017743768054484
2015-06-10,-0.0026088047794888
2015-06-11,0.0060618241497962
2015-06-12,-0.000512131164536
2015-06-15,-0.0016796273460521
2015-06-16,0.0047854708799973
2015-06-17,0.0040383697249731
2015-06-18,0.005612686893618
2015-06-19,-0.0009288680553982
2015-06-22,-0.0041318027656453
2015-06-23,-0.0049013872183463
2015-06-24,-0.0015759923661023
2015-06-25,0.0015392991541693
2015-06-26,0.007518347529836
2015-06-29,0.0017534486425064
2015-06-30,-0.0021504523958358
2015-07-01,0.0116560787742158
2015-07-02,0.0030057322746001
2015-07-06,0.010517974795513
2015-07-07,0.0091341010958353
2015-07-08,0.0097149741970849
2015-07-09,-0.0041485119448116
2015-07-10,0.0020207270451224
2015-07-13,-0.001730242995077
2015-07-14,-0.0044053768643117
2015-07-15,0.0060608451059801
2015-07-16,0.0040226893028558
2015-07-17,-0.0025564867436906
2015-07-20,-0.000591205255321
2015-07-21,-0.0049202401589515
2015-07-22,0.0073375846776953
2015-07-23,-0.006152365646801
2015-07-24,0.0155530577721573
2015-07-27,0.0080405165228171
2015-07-28,-0.0066303288918388
2015-07-29,-0.0014759929168203
2015-07-30,-1.0262792923218002e-06
2015-07-31,0.0066345229600552
2015-08-03,0.0053711673769668
2015-08-04,-0.0029429892119451
2015-08-05,0.0029741767173101
2015-08-06,-0.0005154870291344
2015-08-07,0.0056674010445685
2015-08-10,-0.0098442817299316
2015-08-11,0.0104911360139469
2015-08-12,0.0010374246870837
2015-08-13,0.0041262463631144
2015-08-14,0.0033781458822242
2015-08-17,1.6862652206239078e-05
2015-08-18,0.0021733155737282
2015-08-19,0.0044447106068613
2015-08-20,0.0110837445964145
2015-08-21,-0.0009246478421265
2015-08-24,-0.0119162561170671
2015-08-25,-0.0078815951069947
2015-08-26,0.0002276685389438
2015-08-27,-0.0070952173855754
2015-08-28,-0.0047983530003549
2015-08-31,-0.0091399582727403
2015-09-01,0.0002603213166553
2015-09-02,-0.0010288458780011
2015-09-03,0.0031460765141508
2015-09-04,-0.0026795956699903
2015-09-08,-0.0015036829633775
2015-09-09,-0.0046276273089466
2015-09-10,-0.0026956832807737
2015-09-11,0.0079602674756549
2015-09-14,0.0015706760545926
2015-09-15,-0.0011309657326026
2015-09-16,0.0005113776601818
2015-09-17,0.0078534687488166
2015-09-18,0.0082695284315431
2015-09-21,0.0059684410933461
2015-09-22,0.0043746435399065
2015-09-23,0.00914288447909
2015-09-24,0.0021972686602487
2015-09-25,0.0041738359070247
2015-09-28,0.0072943878378364
2015-09-29,9.167832843071748e-05
2015-09-30,-0.0047490684557492
2015-10-01,-0.0052519980727728
2015-10-02,-0.0059878220577383
2015-10-05,-0.00393052851457
2015-10-06,-0.0083111351429765
2015-10-07,-0.0066619147759172
2015-10-08,0.0007659024029638
2015-10-09,-0.0014259910729876
2015-10-12,0.0079409768815431
2015-10-13,0.0056083394896752
2015-10-14,-0.0090199265597007
2015-10-15,-0.0004979720683255
2015-10-16,0.0098729531559108
2015-10-19,0.0077084934537243
2015-10-20,0.003059824604876
2015-10-21,0.0049137759784661
2015-10-22,-0.0011476840629728
2015-10-23,-0.0139067271095576
2015-10-26,0.0090754372031928
2015-10-27,0.0069743921661543
2015-10-28,-0.0146515433402909
2015-10-29,0.0023556114165483
2015-10-30,-0.007155781794076
2015-11-02,-0.0038243444594661
2015-11-03,-0.0049694938345439
2015-11-04,0.0037298570236771
2015-11-05,0.0030021355342174
2015-11-06,-0.0193079929253004
2015-11-09,0.0008058504300833
2015-11-10,0.0081753616799229
2015-11-11,0.0061850553293936
2015-11-12,0.005449868013684
2015-11-13,-0.0088675124297501
2015-11-16,-0.0015160629357263
2015-11-17,0.0001174342798146
2015-11-18,-0.0029293018835285
2015-11-19,0.0056745297394026
2015-11-20,0.0076429123027038
2015-11-23,0.0039842014185389
2015-11-24,-0.0066262075832401
2015-11-25,5.039966141933902e-05
2015-11-27,0.0053258243550953
2015-11-30,-0.0064538606589838
2015-12-01,-0.0006366333976895
2015-12-02,-0.0003495361307853
2015-12-03,0.0003457265974398
2015-12-04,0.0143088238246324
2015-12-07,0.0159472290716446
2015-12-08,0.0038814244152235
2015-12-09,-0.007325377460497
2015-12-10,-0.0080529617009471
2015-12-11,0.0150428696457053
2015-12-14,0.0086095319915289
2015-12-15,-0.0038732952050707
2015-12-16,0.0023958306612678
2015-12-17,0.0098721025615369
2015-12-18,-0.003410581393578
2015-12-21,-0.0072525833590716
2015-12-22,0.0006206214998673
2015-12-23,-0.0079440525271346
2015-12-24,0.0008313254147705
2015-12-28,0.0103959022632948
2015-12-29,-0.0001666369799707
2015-12-30,0.0026537300474344
2015-12-31,-0.0059476039521065
2016-01-04,-0.0019510018958624
2016-01-05,0.0111441064087742
2016-01-06,0.0170043838589242
2016-01-07,0.0141398718945472
2016-01-08,0.0018357892450042
2016-01-11,0.013747329015174
2016-01-12,-0.0017905761835313
2016-01-13,0.018570045517075
